"lea_name","lea_id","state","year","homeschool_students"
"Belleville-Henderson Central School District","3604370","NY","2022",29
"Bellmore Union Free School District","3604410","NY","2017",2
"Bellmore Union Free School District","3604410","NY","2018",3
"Bellmore Union Free School District","3604410","NY","2019",4
"Bellmore Union Free School District","3604410","NY","2020",10
"Bellmore Union Free School District","3604410","NY","2021",2
"Bellmore Union Free School District","3604410","NY","2022",6
"Bellmore-Merrick Central High School District","3619020","NY","2017",7
"Bellmore-Merrick Central High School District","3619020","NY","2018",12
"Bellmore-Merrick Central High School District","3619020","NY","2019",26
"Bellmore-Merrick Central High School District","3619020","NY","2020",23
"Bellmore-Merrick Central High School District","3619020","NY","2021",18
"Bellmore-Merrick Central High School District","3619020","NY","2022",28
"Bemus Point Central School District","3604530","NY","2017",22
"Bemus Point Central School District","3604530","NY","2018",22
"Bemus Point Central School District","3604530","NY","2019",30
"Bemus Point Central School District","3604530","NY","2020",32
"Bemus Point Central School District","3604530","NY","2021",33
"Bemus Point Central School District","3604530","NY","2022",23
"Berlin Central School District","3604620","NY","2017",54
"Berlin Central School District","3604620","NY","2018",55
"Berlin Central School District","3604620","NY","2019",42
"Berlin Central School District","3604620","NY","2020",64
"Berlin Central School District","3604620","NY","2021",51
"Berlin Central School District","3604620","NY","2022",41
"Berne-Knox-Westerlo Central School District","3604650","NY","2017",41
"Berne-Knox-Westerlo Central School District","3604650","NY","2018",33
"Berne-Knox-Westerlo Central School District","3604650","NY","2019",41
"Berne-Knox-Westerlo Central School District","3604650","NY","2020",86
"Berne-Knox-Westerlo Central School District","3604650","NY","2021",82
"Berne-Knox-Westerlo Central School District","3604650","NY","2022",77
"Bethlehem Central School District","3604710","NY","2017",33
"Bethlehem Central School District","3604710","NY","2018",27
"Bethlehem Central School District","3604710","NY","2019",67
"Bethlehem Central School District","3604710","NY","2020",116
"Bethlehem Central School District","3604710","NY","2021",91
"Bethlehem Central School District","3604710","NY","2022",93
"Bethpage Union Free School District","3604740","NY","2017",9
"Bethpage Union Free School District","3604740","NY","2018",9
"Bethpage Union Free School District","3604740","NY","2019",19
"Bethpage Union Free School District","3604740","NY","2020",19
"Bethpage Union Free School District","3604740","NY","2021",20
"Bethpage Union Free School District","3604740","NY","2022",22
"Binghamton City School District","3604870","NY","2017",112
"Binghamton City School District","3604870","NY","2018",123
"Binghamton City School District","3604870","NY","2019",115
"Binghamton City School District","3604870","NY","2020",152
"Binghamton City School District","3604870","NY","2021",178
"Binghamton City School District","3604870","NY","2022",158
"Bolivar-Richburg Central School District","3600012","NY","2017",20
"Bolivar-Richburg Central School District","3600012","NY","2018",20
"Bolivar-Richburg Central School District","3600012","NY","2019",20
"Bolivar-Richburg Central School District","3600012","NY","2020",49
"Bolivar-Richburg Central School District","3600012","NY","2021",49
"Bolivar-Richburg Central School District","3600012","NY","2022",32
"Bolton Central School District","3605010","NY","2017",6
"Bolton Central School District","3605010","NY","2018",8
"Bolton Central School District","3605010","NY","2019",5
"Bolton Central School District","3605010","NY","2020",5
"Bolton Central School District","3605010","NY","2021",7
"Bolton Central School District","3605010","NY","2022",4
"Bradford Central School District","3605220","NY","2017",12
"Bradford Central School District","3605220","NY","2018",7
"Bradford Central School District","3605220","NY","2019",6
"Bradford Central School District","3605220","NY","2020",40
"Bradford Central School District","3605220","NY","2021",25
"Bradford Central School District","3605220","NY","2022",29
"Brasher Falls Central School District","3627960","NY","2017",24
"Brasher Falls Central School District","3627960","NY","2018",23
"Brasher Falls Central School District","3627960","NY","2019",36
"Brasher Falls Central School District","3627960","NY","2020",59
"Brasher Falls Central School District","3627960","NY","2021",63
"Brasher Falls Central School District","3627960","NY","2022",66
"Brentwood Union Free School District","3605280","NY","2017",53
"Brentwood Union Free School District","3605280","NY","2018",66
"Brentwood Union Free School District","3605280","NY","2019",61
"Brentwood Union Free School District","3605280","NY","2020",95
"Brentwood Union Free School District","3605280","NY","2021",97
"Brentwood Union Free School District","3605280","NY","2022",80
"Brewster Central School District","3605310","NY","2017",33
"Brewster Central School District","3605310","NY","2018",34
"Brewster Central School District","3605310","NY","2019",41
"Brewster Central School District","3605310","NY","2020",62
"Brewster Central School District","3605310","NY","2021",79
"Brewster Central School District","3605310","NY","2022",41
"Briarcliff Manor Union Free School District","3605340","NY","2017",2
"Briarcliff Manor Union Free School District","3605340","NY","2018",2
"Briarcliff Manor Union Free School District","3605340","NY","2019",3
"Briarcliff Manor Union Free School District","3605340","NY","2020",1
"Briarcliff Manor Union Free School District","3605340","NY","2021",1
"Briarcliff Manor Union Free School District","3605340","NY","2022",1
"Brighton Central School District","3605460","NY","2017",23
"Brighton Central School District","3605460","NY","2018",31
"Brighton Central School District","3605460","NY","2019",42
"Brighton Central School District","3605460","NY","2020",47
"Brighton Central School District","3605460","NY","2021",42
"Brighton Central School District","3605460","NY","2022",43
"Broadalbin-Perth Central School District","3600005","NY","2017",36
"Broadalbin-Perth Central School District","3600005","NY","2018",34
"Broadalbin-Perth Central School District","3600005","NY","2019",44
"Broadalbin-Perth Central School District","3600005","NY","2020",69
"Broadalbin-Perth Central School District","3600005","NY","2021",79
"Broadalbin-Perth Central School District","3600005","NY","2022",64
"Brockport Central School District","3605580","NY","2017",134
"Brockport Central School District","3605580","NY","2018",143
"Brockport Central School District","3605580","NY","2019",163
"Brockport Central School District","3605580","NY","2020",257
"Brockport Central School District","3605580","NY","2021",246
"Brockport Central School District","3605580","NY","2022",235
"Brocton Central School District","3605610","NY","2017",11
"Brocton Central School District","3605610","NY","2018",11
"Brocton Central School District","3605610","NY","2019",7
"Brocton Central School District","3605610","NY","2020",13
"Brocton Central School District","3605610","NY","2021",17
"Brocton Central School District","3605610","NY","2022",21
"Brookfield Central School District","3605670","NY","2017",5
"Brookfield Central School District","3605670","NY","2018",5
"Brookfield Central School District","3605670","NY","2019",5
"Brookfield Central School District","3605670","NY","2020",10
"Brookfield Central School District","3605670","NY","2021",11
"Brookfield Central School District","3605670","NY","2022",8
"Brookhaven-Comsewogue Union Free School District","3615780","NY","2017",8
"Brookhaven-Comsewogue Union Free School District","3615780","NY","2018",10
"Brookhaven-Comsewogue Union Free School District","3615780","NY","2019",21
"Brookhaven-Comsewogue Union Free School District","3615780","NY","2020",24
"Brookhaven-Comsewogue Union Free School District","3615780","NY","2021",50
"Brookhaven-Comsewogue Union Free School District","3615780","NY","2022",18
"Brunswick Central School District (Brittonkill)","3605520","NY","2017",18
"Brunswick Central School District (Brittonkill)","3605520","NY","2018",20
"Brunswick Central School District (Brittonkill)","3605520","NY","2019",26
"Brunswick Central School District (Brittonkill)","3605520","NY","2020",32
"Brunswick Central School District (Brittonkill)","3605520","NY","2021",39
"Brunswick Central School District (Brittonkill)","3605520","NY","2022",30
"Brushton-Moira Central School District","3605820","NY","2017",37
"Brushton-Moira Central School District","3605820","NY","2018",34
"Brushton-Moira Central School District","3605820","NY","2019",48
"Brushton-Moira Central School District","3605820","NY","2020",66
"Brushton-Moira Central School District","3605820","NY","2021",57
"Brushton-Moira Central School District","3605820","NY","2022",59
"Buffalo City School District","3605850","NY","2017",283
"Buffalo City School District","3605850","NY","2018",302
"Buffalo City School District","3605850","NY","2019",319
"Buffalo City School District","3605850","NY","2020",401
"Buffalo City School District","3605850","NY","2021",406
"Buffalo City School District","3605850","NY","2022",433
"Burnt Hills-Ballston Lake Central School District","3605940","NY","2017",77
"Burnt Hills-Ballston Lake Central School District","3605940","NY","2018",62
"Burnt Hills-Ballston Lake Central School District","3605940","NY","2019",77
"Burnt Hills-Ballston Lake Central School District","3605940","NY","2020",119
"Burnt Hills-Ballston Lake Central School District","3605940","NY","2021",109
"Burnt Hills-Ballston Lake Central School District","3605940","NY","2022",79
"Byram Hills Central School District","3606060","NY","2017",8
"Byram Hills Central School District","3606060","NY","2018",4
"Byram Hills Central School District","3606060","NY","2019",9
"Byram Hills Central School District","3606060","NY","2020",16
"Byram Hills Central School District","3606060","NY","2021",7
"Byram Hills Central School District","3606060","NY","2022",5
"Byron-Bergen Central School District","3606090","NY","2017",43
"Byron-Bergen Central School District","3606090","NY","2018",35
"Byron-Bergen Central School District","3606090","NY","2019",38
"Byron-Bergen Central School District","3606090","NY","2020",48
"Byron-Bergen Central School District","3606090","NY","2021",44
"Byron-Bergen Central School District","3606090","NY","2022",43
"Caledonia-Mumford Central School District","3606180","NY","2017",40
"Caledonia-Mumford Central School District","3606180","NY","2018",49
"Caledonia-Mumford Central School District","3606180","NY","2019",52
"Caledonia-Mumford Central School District","3606180","NY","2020",60
"Caledonia-Mumford Central School District","3606180","NY","2021",56
"Caledonia-Mumford Central School District","3606180","NY","2022",57
"Cambridge Central School District","3606210","NY","2017",51
"Cambridge Central School District","3606210","NY","2018",53
"Cambridge Central School District","3606210","NY","2019",35
"Cambridge Central School District","3606210","NY","2020",79
"Cambridge Central School District","3606210","NY","2021",43
"Cambridge Central School District","3606210","NY","2022",57
"Camden Central School District","3606240","NY","2017",63
"Camden Central School District","3606240","NY","2018",61
"Camden Central School District","3606240","NY","2019",66
"Camden Central School District","3606240","NY","2020",102
"Camden Central School District","3606240","NY","2021",85
"Camden Central School District","3606240","NY","2022",85
"Campbell-Savona Central School District","3600020","NY","2017",22
"Campbell-Savona Central School District","3600020","NY","2018",21
"Campbell-Savona Central School District","3600020","NY","2019",30
"Campbell-Savona Central School District","3600020","NY","2020",44
"Campbell-Savona Central School District","3600020","NY","2021",42
"Campbell-Savona Central School District","3600020","NY","2022",42
"Canajoharie Central School District","3606300","NY","2017",41
"Canajoharie Central School District","3606300","NY","2018",33
"Canajoharie Central School District","3606300","NY","2019",26
"Canajoharie Central School District","3606300","NY","2020",49
"Canajoharie Central School District","3606300","NY","2021",46
"Canajoharie Central School District","3606300","NY","2022",53
"Canandaigua City School District","3606330","NY","2017",113
"Canandaigua City School District","3606330","NY","2018",139
"Canandaigua City School District","3606330","NY","2019",120
"Canandaigua City School District","3606330","NY","2020",183
"Canandaigua City School District","3606330","NY","2021",153
"Canandaigua City School District","3606330","NY","2022",152
"Canaseraga Central School District","3606360","NY","2017",5
"Canaseraga Central School District","3606360","NY","2018",11
"Canaseraga Central School District","3606360","NY","2019",10
"Canaseraga Central School District","3606360","NY","2020",22
"Canaseraga Central School District","3606360","NY","2021",12
"Canaseraga Central School District","3606360","NY","2022",16
"Canastota Central School District","3606390","NY","2017",37
"Canastota Central School District","3606390","NY","2018",41
"Canastota Central School District","3606390","NY","2019",42
"Canastota Central School District","3606390","NY","2020",51
"Canastota Central School District","3606390","NY","2021",51
"Canastota Central School District","3606390","NY","2022",45
"Candor Central School District","3606420","NY","2017",31
"Candor Central School District","3606420","NY","2018",28
"Candor Central School District","3606420","NY","2019",30
"Candor Central School District","3606420","NY","2020",39
"Candor Central School District","3606420","NY","2021",48
"Candor Central School District","3606420","NY","2022",32
"Canisteo-Greenwood Csd","3600124","NY","2017",22
"Canisteo-Greenwood Csd","3600124","NY","2018",26
"Canisteo-Greenwood Csd","3600124","NY","2019",26
"Canisteo-Greenwood Csd","3600124","NY","2020",47
"Canisteo-Greenwood Csd","3600124","NY","2021",34
"Canisteo-Greenwood Csd","3600124","NY","2022",42
"Canton Central School District","3606470","NY","2017",15
"Canton Central School District","3606470","NY","2018",18
"Canton Central School District","3606470","NY","2019",20
"Canton Central School District","3606470","NY","2020",52
"Canton Central School District","3606470","NY","2021",49
"Canton Central School District","3606470","NY","2022",54
"Carmel Central School District","3606570","NY","2017",30
